# Pathway	CSM9X23N_Abundance	HSM6XRQY_Abundance	HSM7J4NY_Abundance	HSMA33KE_Abundance	HSMA33OT_Abundance	MSM6J2QD_Abundance
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_vulgatus	0.00143374	0.00193629	0	0.000902466	0.00115985	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.00124942	0.00180208	0	0.00116245	0.000941954	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0.00029418	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Blautia.s__Ruminococcus_torques	0	6.57839e-05	0	0.0010687	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Dorea.s__Dorea_formicigenerans_CAG_28	0	0	0	3.03449e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0.000157083	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	0.000120061	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	6.75103e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0.000152046	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.00027022	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	8.66836e-05	0	0.000290665	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Parabacteroides.s__Parabacteroides_distasonis	0.000372086	0	0	0.000136982	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Parabacteroides.s__Parabacteroides_merdae	0	0.000834083	0	0.00025729	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0.00010686	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0.00014031	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Roseburia.s__Roseburia_faecis	0.000129517	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	0.000315405	0	0	0.00114705	0.00130886	0
PWY-6168: flavin biosynthesis III (fungi)	0.00797882	0.00918515	0	0.00758706	0.00612927	0
PWY-6168: flavin biosynthesis III (fungi)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.000116436	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_dorei	0.000263257	0	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_fragilis	0	0.000299265	0	7.49858e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000503653	0	0.000166041	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_vulgatus	0.00127872	0.00202755	0	0.00124844	0.000208875	0
PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.0015121	0.00235715	0	0.0014565	0.000522733	0
PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0.00028009	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Blautia.s__Ruminococcus_torques	0	6.87391e-05	0	0.000612171	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Dorea.s__Dorea_formicigenerans	0	0	0	2.83006e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Dorea.s__Dorea_formicigenerans_CAG_28	0	0	0	1.28431e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Eubacterium.s__Eubacterium_hallii	0	0	0	9.43376e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	9.3066e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000591726	0	0	7.53205e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0	8.90556e-05	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Parabacteroides.s__Parabacteroides_distasonis	0.000375706	0	0	0.000126598	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Roseburia.s__Roseburia_faecis	9.78438e-05	0	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|unclassified	0.000159086	0	0	0.000538357	0.000673702	0
PWY-621: sucrose degradation III (sucrose invertase)	0.00299189	0.00220632	0	0.00449573	0.000231817	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.000277837	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_fragilis	0	0.000526519	0	0.000109113	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	0	0.000401289	0	8.2743e-05	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000653211	0.000299947	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0.000139372	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	0.000113925	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	0	8.5863e-05	0	0.000265779	0	0
PWY-6263: superpathway of menaquinol-8 biosynthesis II	0	0	0	0.000216284	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.0117852	0.0125057	0.0143758	0.0091613	0.00547153	0.0051065
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0.000114442	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_putredinis	0	0	0	0	0.000122558	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	0	5.48602e-05	0	0.000201646	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerotignum.s__Anaerotignum_lactatifermentans	0	0	0	0.000153028	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_caccae	0.000362344	0	0	0.000179986	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0.00023636	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	0.00121501	0	0	0	9.35794e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_faecis	0	0	0	9.01888e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_finegoldii	0.00041798	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	1.48333e-06	0.000421837	0	0.000188415	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.00047584	0	9.76036e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	4.73612e-05	0.00054456	0	0.000411848	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0	0.00391283	0	0	0.000261552	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000651998	0.000291216	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.00164928	0	0	0.000452067	0.000147879	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00148405	0	0	0.000431445	0.000122841	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0013325	0.00236914	0	0.0010429	0.000698395	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.000843122	0.00120328	0	0.000753249	0.000442126	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	1.89477e-05	0	0	0.000147946	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_wexlerae	0	0	0	2.08915e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_torques	0	8.03462e-05	0	0.000986588	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_formicigenerans	0	0	0	3.95311e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_formicigenerans_CAG_28	0	0	0	1.52167e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_longicatena	0	0	0	6.40417e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_longicatena_CAG_42	0	0	0	5.64061e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_hallii	0	0	0	9.24376e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	0.000171369	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	0.000113595	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000492459	0	0	9.56157e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Flavonifractor.s__Flavonifractor_plautii	5.04813e-05	0	0	0.000177411	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.000183044	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5.40232e-05	4.88294e-05	0	0.000151726	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	0.000435979	0	0	0.00015413	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	0	0.000744354	0	0.000210739	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0.000100479	0.000596263	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	8.39006e-05	0	0.000135934	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0.000562303	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_faecis	0.000159174	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_sp_CAG_471	0	0	0	7.67254e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	0.000678069	0.000103339	0	0.000869948	0.00100753	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.00211922	0.00319776	0	0.00122336	0.00151607	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified	0	0	0	0	0.000913378	0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0	0.000203366	0	0.000899443	0	0
PWY-6305: putrescine biosynthesis IV	0.00151887	0.00104035	0	0.00223769	0.00352977	0
PWY-6305: putrescine biosynthesis IV|g__Blautia.s__Ruminococcus_torques	0	0	0	0.00054765	0	0
PWY-6305: putrescine biosynthesis IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000394857	0	0	0.000106518	0	0
PWY-6305: putrescine biosynthesis IV|unclassified	0.000119339	7.34923e-05	0	0.00032916	0.00153948	0
PWY-6317: galactose degradation I (Leloir pathway)	0.00158302	0.000958566	0	0.00509763	0.00281378	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	0	7.28187e-05	0	0.000185537	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	0	0	0	0.000994399	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Dorea.s__Dorea_longicatena_CAG_42	0	0	0	7.54156e-05	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_hallii	0	0	0	8.82939e-05	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	0.000107119	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000177613	0.000101829	0	0	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	4.07024e-05	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Roseburia.s__Roseburia_inulinivorans	0	4.33726e-05	0	0	0	0
PWY-6317: galactose degradation I (Leloir pathway)|unclassified	0	0	0	0.000459073	0.000847927	0
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	0.000156564	0	0	0.000126464	0	0
PWY-6353: purine nucleotides degradation II (aerobic)	0.000778099	0.000499879	0	0.00197146	0.00210559	0
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	0	0	0	0.000480161	0	0
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	0.000336272	8.07138e-05	0	0.00010738	0.000934024	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.0115619	0.0123996	0	0.00976626	0.00588302	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0.000107506	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.000242083	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Anaerotignum.s__Anaerotignum_lactatifermentans	0	0	0	0.000119049	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_caccae	0.000405122	0	0	0.000211727	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_dorei	0.000243601	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_eggerthii	0.0011875	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.0001442	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_finegoldii	0.000444407	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_fragilis	0	0.000514283	0	0.000269657	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000494848	0	0.000146798	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_ovatus	0.000104864	0.00075074	0	0.000330551	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_stercoris	0	0.0043797	0	0	0.000564798	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000705551	0.000334733	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_uniformis	0.00171137	0	0	0.000524139	0.000112045	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00165376	0	0	0.000405026	5.47607e-05	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_vulgatus	0.00156826	0.00215286	0	0.00110549	0.000427175	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.0013596	0.00191088	0	0.00113595	0.000549872	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_xylanisolvens	2.78481e-05	0	0	0.000420259	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Blautia.s__Ruminococcus_torques	0	8.80051e-05	0	0.00101445	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Dorea.s__Dorea_formicigenerans	0	0	0	1.58367e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Dorea.s__Dorea_formicigenerans_CAG_28	0	0	0	2.00028e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Dorea.s__Dorea_longicatena_CAG_42	0	0	0	6.48989e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Eubacterium.s__Eubacterium_hallii	0	0	0	1.6208e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	0.000149538	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	9.50277e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	0	0	0	0.000270998	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Flavonifractor.s__Flavonifractor_plautii	0	8.70352e-05	0	0.000176077	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.000188626	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	4.63833e-05	0	0.00010195	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Parabacteroides.s__Parabacteroides_distasonis	0.000345511	0	0	0.000135587	0.000213634	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Parabacteroides.s__Parabacteroides_merdae	0	0.000732891	0	0.000243033	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0.00012863	0.000462441	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0.000151844	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0.000447666	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Roseburia.s__Roseburia_faecis	0.000103294	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	0.000471579	0	0	0.00099892	0.000999975	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.0110722	0.0124907	0	0.0100894	0.00459152	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0.000138397	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.0002329	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Anaerotignum.s__Anaerotignum_lactatifermentans	0	0	0	0.000130521	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_caccae	0.000348611	0	0	0.000197966	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_dorei	0.000278237	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_eggerthii	0.00112898	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.000128182	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_finegoldii	0.000404908	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_fragilis	0	0.000498265	0	0.00029452	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000411839	0	0.00014785	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_ovatus	0.000109015	0.000661669	0	0.000280813	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_stercoris	0	0.00436436	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000632727	0.000267013	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_uniformis	0.00096654	0	0	0.000497446	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00145331	0	0	3.5954e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.00168312	0.00223823	0	0.00127397	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.00132661	0.00220588	0	0.000945691	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_xylanisolvens	1.10102e-05	0	0	0.000403128	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Blautia.s__Ruminococcus_torques	0	8.58311e-05	0	0.00101145	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Dorea.s__Dorea_formicigenerans	0	0	0	1.4329e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Dorea.s__Dorea_formicigenerans_CAG_28	0	0	0	2.05817e-05	0	0
